"year","ncessch","school_name","state_name","lea_name","school_level","school_type","charter","magnet","free_lunch","reduced_price_lunch","enrollment","students_susp_in_sch","students_susp_out_sch_single","students_susp_out_sch_multiple","suspensions_instances","firearm_incident_ind","homicide_ind","rape_incidents","sexual_battery_incidents","robbery_w_weapon_incidents","robbery_w_firearm_incidents","robbery_no_weapon_incidents","attack_w_weapon_incidents","attack_w_firearm_incidents","attack_no_weapon_incidents","threats_w_weapon_incidents","threats_w_firearm_incidents","threats_no_weapon_incidents","possession_firearm_incidents","counselors_fte","social_workers_fte"
"2017","422559000519","McClellan El Sch","Pennsylvania","West Jefferson Hills SD","Primary","Regular school","No","No","64","8","473","0","0","0","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.600","0.200"
"2017","422559000523","Thomas Jefferson HS","Pennsylvania","West Jefferson Hills SD","High","Regular school","No","No","141","13","889","2","28","0","28.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000","0.000","3.000","1.000"
"2017","422559004867","Pleasant Hills MS","Pennsylvania","West Jefferson Hills SD","Middle","Regular school","No","No","133","17","690","3","6","0","7.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000","1.000","0.400"
"2017","422565006129","West Middlesex Area JSHS","Pennsylvania","West Middlesex Area SD","High","Regular school","No","No","129","18","429","0","19","6","26.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","4.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","422565006803","Luther W Low El Sch","Pennsylvania","West Middlesex Area SD","Primary","Regular school","No","No","","","229","4","4","1","4.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.500","0.000"
"2017","422565009970","Oakview El Sch","Pennsylvania","West Middlesex Area SD","Middle","Regular school","No","No","88","7","196","12","0","0","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.500","0.000"
"2017","422568000526","New Emerson El Sch","Pennsylvania","West Mifflin Area SD","Primary","Regular school","No","No","191","0","191","0","7","2","9.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.200"
"2017","422568000528","Clara Barton El Sch","Pennsylvania","West Mifflin Area SD","Primary","Regular school","No","No","230","0","230","0","3","4","10.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.200"
"2017","422568000532","Homeville El Sch","Pennsylvania","West Mifflin Area SD","Primary","Regular school","No","No","342","0","343","0","7","13","22.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.200"
"2017","422568000535","West Mifflin Area MS","Pennsylvania","West Mifflin Area SD","Middle","Regular school","No","No","1003","0","1003","0","38","146","208.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.500","0.200"
"2017","422568000536","West Mifflin Area HS","Pennsylvania","West Mifflin Area SD","High","Regular school","No","No","426","51","1012","101","121","81","192.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","38.000","0.000","0.000","12.000","0.000","3.000","0.200"
"2017","422574003594","Carroll El Sch","Pennsylvania","West Perry SD","Primary","Regular school","No","No","143","23","394","1","2","1","5.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000","1.000","0.060"
"2017","422574003596","West Perry SHS","Pennsylvania","West Perry SD","High","Regular school","No","No","205","33","731","61","27","8","50.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","11.000","0.000","0.000","2.000","1.000","3.000","0.300"
"2017","422574003597","West Perry MS","Pennsylvania","West Perry SD","Middle","Regular school","No","No","238","40","563","36","12","3","20.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","4.000","0.000","0.000","2.000","0.000","2.000","0.150"
"2017","422574004920","New Bloomfield El Sch","Pennsylvania","West Perry SD","Primary","Regular school","No","No","181","35","433","4","3","1","5.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000","0.000","0.000","1.000","0.000","1.000","0.060"
"2017","422574006344","Blain El Sch","Pennsylvania","West Perry SD","Primary","Regular school","No","No","142","20","292","1","3","0","5.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000","0.000","0.000","3.000","0.000","1.000","0.030"
"2017","422583000100","Crossroads MS","Pennsylvania","West Shore SD","Middle","Regular school","No","No","188","28","707","81","27","10","53.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000","0.070"
"2017","422583001716","Hillside El Sch","Pennsylvania","West Shore SD","Primary","Regular school","No","No","231","22","572","13","10","3","28.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.070"
"2017","422583001732","Cedar Cliff HS","Pennsylvania","West Shore SD","High","Regular school","No","No","272","40","1231","143","69","45","249.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","3.000","0.000","0.000","0.000","0.000","4.500","0.070"
"2017","422583001734","Washington Heights El Sch","Pennsylvania","West Shore SD","Primary","Regular school","No","No","212","25","428","0","8","1","11.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","422583001735","Lower Allen El Sch","Pennsylvania","West Shore SD","Primary","Regular school","No","No","59","3","203","0","3","1","5.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.500","0.070"
"2017","422583001736","Highland El Sch","Pennsylvania","West Shore SD","Primary","Regular school","No","No","121","18","474","6","3","1","5.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.070"
"2017","422583001738","Rossmoyne El Sch","Pennsylvania","West Shore SD","Primary","Regular school","No","No","65","4","198","0","5","0","5.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.500","0.070"
"2017","422583001741","Allen MS","Pennsylvania","West Shore SD","Middle","Regular school","No","No","135","13","539","48","21","8","48.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.070"
"2017","422583004583","Fishing Creek El Sch","Pennsylvania","West Shore SD","Primary","Regular school","No","No","102","18","476","0","0","0","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.070"
"2017","422583004585","Newberry El Sch","Pennsylvania","West Shore SD","Primary","Regular school","No","No","141","14","331","1","1","0","2.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.070"
"2017","422583004588","Fairview El Sch","Pennsylvania","West Shore SD","Primary","Regular school","No","No","26","13","215","0","0","0","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.660","0.000"
"2017","422583004704","Red Land SHS","Pennsylvania","West Shore SD","High","Regular school","No","No","170","27","1140","2","41","29","139.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","4.000","0.070"
"2017","422583007490","New Cumberland MS","Pennsylvania","West Shore SD","Middle","Regular school","No","No","200","35","607","10","22","4","35.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000","0.070"
"2017","422583009993","Red Mill El Sch","Pennsylvania","West Shore SD","Primary","Regular school","No","No","164","12","607","6","10","2","15.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.070"
"2017","422587005059","West Side CTC","Pennsylvania","West Side CTC","High","Vocational school","No","No","383","0","524","135","77","18","117.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","422595002878","Dana El Ctr","Pennsylvania","Wyoming Valley West SD","Primary","Regular school","No","No","231","35","579","0","7","0","7.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","1.000"
"2017","422595002917","Schuyler Avenue El Sch","Pennsylvania","Wyoming Valley West SD","Primary","Regular school","No","No","156","11","228","3","4","2","3.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","1.000"
"2017","422595002918","Third Avenue El Sch","Pennsylvania","Wyoming Valley West SD","Primary","Regular school","No","No","68","6","127","0","0","0","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","1.000"
"2017","422595006391","Wyoming Valley West SHS","Pennsylvania","Wyoming Valley West SD","High","Regular school","No","No","561","68","1187","234","31","51","87.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","12.000","0.000","0.000","6.000","0.000","3.000","1.000"
"2017","422595006392","Chester Street El Sch","Pennsylvania","Wyoming Valley West SD","Primary","Regular school","No","No","69","5","173","0","0","0","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","1.000"
"2017","422595006986","Wyoming Valley West MS","Pennsylvania","Wyoming Valley West SD","Middle","Regular school","No","No","614","90","1075","29","42","20","56.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","20.000","0.000","0.000","10.000","0.000","3.000","1.000"
"2017","422595007450","State El Ctr","Pennsylvania","Wyoming Valley West SD","Primary","Regular school","No","No","897","56","1138","22","9","4","14.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2.000","1.000"
"2017","422598004625","Lincolnway El Sch","Pennsylvania","West York Area SD","Primary","Regular school","No","No","221","21","426","32","3","1","4.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","422598004629","Trimmer El Sch","Pennsylvania","West York Area SD","Primary","Regular school","No","No","257","21","494","26","8","5","19.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","4.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","422598006705","West York Area HS","Pennsylvania","West York Area SD","High","Regular school","No","No","371","32","886","104","6","39","369.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","21.000","0.000","0.000","1.000","0.000","3.000","0.000"
"2017","422598007572","Wallace El Sch","Pennsylvania","West York Area SD","Primary","Regular school","No","No","185","16","441","8","1","2","6.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","422598009971","West York Area MS","Pennsylvania","West York Area SD","Middle","Regular school","No","No","367","40","742","116","46","22","110.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","8.000","0.000","0.000","5.000","0.000","3.000","0.000"
"2017","422601000998","Mifflinburg Area Intrmd Sch","Pennsylvania","Mifflinburg Area SD","Primary","Regular school","No","No","148","38","416","8","1","3","14.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.500"
"2017","422601004091","Mifflinburg Area SHS","Pennsylvania","Mifflinburg Area SD","High","Regular school","No","No","157","25","611","54","17","6","35.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","4.000","0.000","0.000","0.000","0.000","2.000","0.500"
"2017","422601006360","Mifflinburg El Sch","Pennsylvania","Mifflinburg Area SD","Primary","Regular school","No","No","160","36","464","0","0","0","0.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.500"
"2017","422601006809","Mifflinburg Area MS","Pennsylvania","Mifflinburg Area SD","Middle","Regular school","No","No","146","42","511","59","39","19","25.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.500"
"2017","422604000715","Fairview El Sch","Pennsylvania","Western Beaver County SD","Primary","Regular school","No","No","138","23","356","0","2","0","2.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000"
"2017","422604000719","Western Beaver Co JSHS","Pennsylvania","Western Beaver County SD","High","Regular school","No","No","118","16","372","0","19","9","42.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","14.000","3.000","0.000","0.000","0.000","1.000","0.000"
"2017","422607004311","Wilson El Sch","Pennsylvania","Western Wayne SD","Primary","Regular school","No","No","138","9","293","0","1","3","7.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000","0.000","0.000","0.000","1.000","0.500"
"2017","422607006704","Western Wayne HS","Pennsylvania","Western Wayne SD","High","Regular school","No","No","287","55","622","28","21","3","28.000","No","0.000","0.000","1.000","0.000","0.000","6.000","0.000","0.000","5.000","0.000","0.000","0.000","0.000","3.000","0.500"
"2017","422607007404","EverGreen El Sch","Pennsylvania","Western Wayne SD","Primary","Regular school","No","No","279","25","553","11","5","2","13.000","No","0.000","0.000","1.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000","0.000","0.000","0.000","2.000","0.500"
"2017","422607009998","Western Wayne MS","Pennsylvania","Western Wayne SD","Middle","Regular school","No","No","211","31","426","24","17","3","28.000","No","0.000","0.000","7.000","0.000","0.000","2.000","0.000","0.000","2.000","0.000","1.000","1.000","0.000","2.000","0.500"
"2017","422613001290","Westmont Hilltop El Sch","Pennsylvania","Westmont Hilltop SD","Primary","Regular school","No","No","238","19","718","3","2","1","4.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","3.000","0.000","0.000","0.000","0.000","1.000","0.250"
"2017","422613007578","Westmont Hilltop JSHS","Pennsylvania","Westmont Hilltop SD","High","Regular school","No","No","149","23","703","51","37","3","44.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.000","0.000","0.000","0.000","2.000","25.250"
"2017","422625002848","Whitehall HS","Pennsylvania","Whitehall-Coplay SD","High","Regular school","No","No","485","87","1426","99","58","23","121.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","18.000","0.000","0.000","0.000","0.000","5.000","1.000"
"2017","422625005241","Whitehall-Coplay MS","Pennsylvania","Whitehall-Coplay SD","Middle","Regular school","No","No","520","81","1065","131","39","20","92.000","No","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","24.000","0.000","0.000","0.000","0.000","3.000","0.000"
